QUA,QUA_val,BLU,RED,NIR,SWR,BLU_1,RED_1,NIR_1,SWR_1,BLU_2,RED_2,NIR_2,SWR_2,BLU_3,RED_3,NIR_3,SWR_3,BLU_4,RED_4,NIR_4,SWR_4,Satellite_Date,Location,Altitude
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-07-15,Malic,850
False,123.0000,1.0735,0.6800,0.7495,0.4580,0.8130,0.6160,0.6795,0.4645,1.0565,0.6600,0.7160,0.4595,1.0035,0.6685,0.7545,0.4615,0.9495,0.6675,0.7585,0.4545,2014-07-16,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-07-17,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-07-18,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-07-19,Malic,850
False,249.0000,0.0160,0.0210,0.3070,0.1580,0.0160,0.0225,0.3270,0.1605,0.0150,0.0255,0.3105,0.1655,0.0155,0.0220,0.3755,0.1675,0.0155,0.0220,0.3450,0.1635,2014-07-20,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-07-21,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-07-23,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-07-24,Malic,850
False,123.0000,1.0345,0.6640,0.7430,0.4630,1.0345,0.6505,0.7415,0.4625,1.0345,0.6740,0.7565,0.4795,1.0345,0.6625,0.7425,0.4565,1.0345,0.6395,0.7290,0.4420,2014-07-25,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-07-26,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-07-27,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-07-28,Malic,850
False,251.0000,0.4970,0.5165,0.6410,0.1690,0.9315,0.5245,0.6475,0.1710,0.4840,0.5115,0.6390,0.1685,0.5175,0.5060,0.6330,0.1660,0.5330,0.5205,0.6435,0.1690,2014-07-29,Malic,850
False,59.0000,1.0370,1.0240,0.9955,0.5560,1.0370,1.1265,1.0190,0.5570,1.0370,0.8430,0.9790,0.5585,1.0375,0.8815,0.9510,0.5445,1.0370,1.0760,0.9980,0.5535,2014-07-30,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-07-31,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-08-01,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-08-02,Malic,850
False,251.0000,0.1890,0.2265,0.4320,0.3520,0.2300,0.2435,0.4460,0.3445,0.1770,0.2430,0.4390,0.3450,0.1945,0.1965,0.4030,0.3515,0.1980,0.2105,0.4310,0.3490,2014-08-03,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-08-04,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-08-06,Malic,850
False,251.0000,0.1560,0.1380,0.2995,0.1750,0.1475,0.1135,0.2960,0.1820,0.1615,0.1535,0.3180,0.1775,0.1620,0.1355,0.3165,0.1725,0.1470,0.1205,0.2920,0.1720,2014-08-07,Malic,850
True,248.0000,0.0265,0.0200,0.3445,0.1905,0.0230,0.0190,0.3755,0.1830,0.0280,0.0230,0.3600,0.1905,0.0235,0.0195,0.4075,0.1980,0.0235,0.0205,0.3840,0.1895,2014-08-08,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-08-09,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-08-10,Malic,850
False,187.0000,0.4865,1.0955,0.9130,0.6555,0.4865,1.0955,0.8705,0.6885,0.4870,1.1105,0.9060,0.6545,0.4870,1.1010,0.9290,0.6095,0.4875,1.1005,0.9140,0.6555,2014-08-12,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-08-13,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-08-15,Malic,850
False,251.0000,0.4350,0.4360,0.5555,0.2985,0.4325,0.4195,0.5295,0.3055,0.4455,0.4425,0.5595,0.2955,0.4235,0.4230,0.5360,0.2835,0.4025,0.4015,0.5295,0.2890,2014-08-16,Malic,850
False,251.0000,0.0150,0.0075,0.2540,0.1305,0.0130,0.0110,0.3500,0.1525,0.0150,0.0145,0.3830,0.1580,0.0175,0.0120,0.1870,0.1325,0.0210,0.0075,0.2380,0.1295,2014-08-17,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-08-18,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-08-19,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-08-20,Malic,850
False,123.0000,0.9555,0.6080,0.7335,0.5420,0.5740,0.5310,0.6500,0.4830,0.5180,0.5045,0.6445,0.4695,0.6670,0.6085,0.7440,0.5605,1.1730,0.6455,0.7595,0.5705,2014-08-21,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-08-22,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-08-24,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-08-25,Malic,850
False,123.0000,1.0450,0.6065,0.6890,0.1690,1.0450,0.6025,0.6855,0.1610,1.0450,0.5985,0.6830,0.1690,1.0450,0.6115,0.6940,0.1760,1.0450,0.6160,0.6950,0.1695,2014-08-26,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-08-27,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-08-28,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-08-29,Malic,850
False,248.0000,0.0000,0.0085,0.3045,0.1565,0.0000,0.0065,0.2875,0.1545,0.0000,0.0070,0.3050,0.1565,0.0040,0.0120,0.4230,0.1650,0.0020,0.0125,0.3515,0.1595,2014-08-30,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-08-31,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-09-02,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-09-03,Malic,850
False,59.0000,1.0495,1.1045,0.9545,0.3545,1.0495,1.1045,0.9540,0.3575,1.0495,1.1045,0.9555,0.3560,1.0495,1.1045,0.9545,0.3555,1.0495,1.1045,0.9545,0.3540,2014-09-04,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-09-05,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-09-06,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-09-07,Malic,850
False,251.0000,0.3925,0.4830,0.6395,0.4380,0.9385,0.5955,0.7500,0.5095,0.4325,0.5400,0.6820,0.4710,0.2025,0.2560,0.5190,0.3230,0.2515,0.3030,0.5375,0.3840,2014-09-08,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-09-09,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-09-11,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-09-12,Malic,850
False,251.0000,0.4840,0.6185,0.6930,0.5175,0.7365,0.5920,0.6725,0.4960,0.5075,0.5875,0.6685,0.5020,0.4980,0.6545,0.7270,0.5105,0.4655,0.6375,0.7040,0.5145,2014-09-13,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-09-14,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-09-15,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-09-16,Malic,850
False,251.0000,0.2360,0.1825,0.3860,0.2715,0.1710,0.1810,0.3555,0.2000,0.1895,0.1865,0.3935,0.2760,0.2620,0.1675,0.4255,0.3245,0.2640,0.2305,0.4145,0.2825,2014-09-17,Malic,850
False,251.0000,0.3070,0.3490,0.5000,0.3485,0.3485,0.3290,0.4820,0.3985,0.3425,0.3735,0.5245,0.3780,0.2400,0.2470,0.4485,0.2895,0.2770,0.2955,0.4630,0.3215,2014-09-18,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-09-19,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-09-20,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-09-21,Malic,850
True,248.0000,0.0285,0.0250,0.2540,0.1470,0.0295,0.0245,0.2675,0.1290,0.0340,0.0315,0.2680,0.1440,0.0240,0.0285,0.4005,0.1650,0.0235,0.0240,0.2950,0.1505,2014-09-22,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-09-23,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-09-25,Malic,850
False,251.0000,0.5095,0.5245,0.6180,0.4955,0.5025,0.5130,0.6075,0.4935,0.5190,0.5315,0.6275,0.5050,0.5110,0.5120,0.6060,0.4915,0.5035,0.5155,0.6095,0.4865,2014-09-26,Malic,850
False,249.0000,0.0185,0.0170,0.1550,0.1215,0.0175,0.0195,0.1700,0.1185,0.0205,0.0250,0.1700,0.1185,0.0255,0.0305,0.2300,0.1255,0.0145,0.0150,0.1605,0.1245,2014-09-27,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-09-28,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-09-29,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-09-30,Malic,850
False,123.0000,0.6110,0.5995,0.6715,0.3930,0.5220,0.6355,0.6940,0.3760,0.5920,0.6165,0.6850,0.3895,1.1020,0.5795,0.6370,0.4055,0.5330,0.5890,0.6540,0.3915,2014-10-01,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-10-02,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-10-04,Malic,850
False,251.0000,0.3700,0.3795,0.4965,0.4375,0.3895,0.3920,0.5045,0.5090,0.3880,0.4115,0.5320,0.4685,0.4590,0.4935,0.5985,0.4905,0.3645,0.3720,0.4915,0.4195,2014-10-05,Malic,850
False,251.0000,0.5965,0.5745,0.6495,0.5055,0.5835,0.5640,0.6260,0.4875,0.5995,0.5425,0.5995,0.5015,0.5800,0.6025,0.6595,0.5175,0.5925,0.6160,0.6885,0.5055,2014-10-06,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-10-07,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-10-08,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-10-09,Malic,850
True,248.0000,0.0225,0.0340,0.1865,0.1425,0.0205,0.0380,0.2105,0.1360,0.0225,0.0350,0.2490,0.1380,0.0220,0.0315,0.1890,0.1595,0.0215,0.0375,0.1945,0.1490,2014-10-10,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-10-11,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-10-13,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-10-14,Malic,850
False,251.0000,0.0735,0.0615,0.1240,0.0860,0.0715,0.0675,0.1325,0.0800,0.0735,0.0655,0.1275,0.0895,0.0745,0.0655,0.1285,0.0915,0.0705,0.0605,0.1250,0.0840,2014-10-15,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-10-16,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-10-17,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-10-18,Malic,850
True,248.0000,0.0095,0.0245,0.1480,0.1600,0.0090,0.0295,0.1630,0.1450,0.0110,0.0240,0.1600,0.1495,0.0145,0.0465,0.2505,0.1810,0.0090,0.0340,0.1730,0.1670,2014-10-19,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-10-20,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-10-22,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-10-23,Malic,850
False,251.0000,0.4735,0.3875,0.3825,0.2365,0.4645,0.3840,0.3755,0.2215,0.4715,0.3815,0.3735,0.2270,0.4855,0.4025,0.3945,0.2695,0.4730,0.3905,0.3890,0.2455,2014-10-24,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-10-25,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-10-26,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-10-27,Malic,850
False,251.0000,0.5170,0.5630,0.6720,0.5730,0.4175,0.3955,0.4935,0.5055,0.5865,0.6625,0.7685,0.6405,0.3990,0.4565,0.6380,0.5115,0.3225,0.3595,0.4820,0.4265,2014-10-28,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-10-29,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-10-31,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-11-01,Malic,850
False,249.0000,0.0285,0.0320,0.1815,0.1605,0.0240,0.0325,0.1670,0.1355,0.0320,0.0365,0.2415,0.1565,0.0250,0.0290,0.1510,0.1975,0.0285,0.0370,0.1635,0.1610,2014-11-02,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-11-03,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-11-04,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-11-05,Malic,850
False,251.0000,0.6580,0.8420,0.9060,0.3415,0.6580,0.8355,0.8955,0.3395,0.6580,0.8440,0.9085,0.3445,0.6580,0.8410,0.9095,0.3520,0.6585,0.8440,0.9080,0.3405,2014-11-06,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-11-07,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-11-09,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-11-10,Malic,850
False,251.0000,0.3745,0.3875,0.4790,0.2175,0.3840,0.3975,0.4885,0.2185,0.3865,0.3955,0.4885,0.2165,0.3690,0.3705,0.4675,0.2175,0.3700,0.3820,0.4725,0.2185,2014-11-11,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-11-12,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-11-13,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-11-14,Malic,850
False,251.0000,0.5875,0.6005,0.6330,0.3730,0.6000,0.6045,0.6395,0.3735,0.6000,0.6050,0.6425,0.3745,0.5885,0.5890,0.6240,0.3735,0.5885,0.5990,0.6330,0.3695,2014-11-15,Malic,850
False,249.0000,0.0255,0.0495,0.1775,0.1610,0.0295,0.0510,0.1655,0.1480,0.0245,0.0435,0.1600,0.1430,0.0290,0.0770,0.2585,0.2020,0.0265,0.0525,0.1915,0.1790,2014-11-16,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-11-17,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-11-18,Malic,850
False,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2014-11-19,Malic,850
